,id,breed
453,0abdda879bb143b19e3c480279541915.jpg,maltese_dog
3484,56cd0b7b466c0adb4a1c4638d70fe09c.jpg,toy_terrier
10116,fd3c4ef41e17c992e0c5aaa5101a39f3.jpg,irish_terrier
4834,79465b231a7c290606cc384a4f8c1231.jpg,german_shepherd
4176,67f30ce8b83d0621b6a7c5b14fd93814.jpg,komondor
625,0f46feccc1e3e8729fb680a72debb29c.jpg,entlebucher
1685,29bea12d15de7705ddc0e2d1d8c95f6b.jpg,american_staffordshire_terrier
559,0dc7954749dc0224639be29aba3f1708.jpg,norfolk_terrier
1412,22ed67754278200e0bc36948ec00427d.jpg,shetland_sheepdog
422,0a27d304c96918d440e79e6e9e245c3f.jpg,west_highland_white_terrier
5236,840dbad5a691c22611d85b2488bf4cbb.jpg,groenendael
4539,715874f75d996fdadb957a6b4b7e209d.jpg,whippet
9990,faa111bd776cdece79144aad36558eba.jpg,clumber
2574,4014d055cbed26cf6cf900a12cdad204.jpg,papillon
2129,34fd564536bf36b1eb64b7861f13e3b9.jpg,dingo
855,14cffe576239620f1733dfe487dbaa6f.jpg,tibetan_mastiff
6868,ac6445debf13b337a2ae5c26cc63f1e5.jpg,blenheim_spaniel
916,1690522901e3d41a84c3dc91b1520902.jpg,maltese_dog
4419,6e61626e3af3ab86323ffdb883086d71.jpg,great_pyrenees
2101,34477dd85d981cbc58da5a6704e4c27f.jpg,samoyed
6715,a88c75e47ae3388cbc66e4863428b753.jpg,brittany_spaniel
1058,1a4384c7ec054a88d81f8f6ee6901a56.jpg,english_setter
5702,8fc54285359ddda909d9059cfa13ff27.jpg,malamute
3684,5bf21bb033d54f6d0de7380c15a9deb1.jpg,entlebucher
4905,7b1d68beccf7a2974a786bd20621563f.jpg,german_shepherd
3695,5c1bc0e0387a2e4ddfea5a3590e793d3.jpg,airedale
350,0861355ea326a82de3aab420d4276e5b.jpg,whippet
6816,ab35094f483eaf915536835a4df9d46e.jpg,shetland_sheepdog
1754,2b5fabdc8822e1624d697103e1bd6c3c.jpg,bernese_mountain_dog
6678,a7a3ada2b02b42c729fea4f19bc83091.jpg,siberian_husky
3858,5fa7a9cee4d3f9ba64ba1f4cc10f58c5.jpg,welsh_springer_spaniel
1029,197ec7eddccac0c672141018bd63ae59.jpg,dhole
675,10730dfd280bb4b2723dc677378f2ff1.jpg,boston_bull
7536,bcf1184ebdd1766a71ca793e5fa03e44.jpg,sussex_spaniel
4277,6aae9f70dbe1507eff5b79f6d4c77ed0.jpg,australian_terrier
6268,9e49dfded30a2e9401a149f72d9c7ca0.jpg,golden_retriever
9211,e79011daac807552f798aa1effb60ee4.jpg,border_terrier
1950,300046cfce50820c7fbab9b0641c6485.jpg,komondor
5424,88d848a23380b8a5f0140a47ff514331.jpg,weimaraner
9639,f293c3e2fcc58e1d539aa71c56be8d55.jpg,papillon
3072,4bb8d3ce941405a50a75b1a7b3b831d3.jpg,beagle
7811,c356c52c408f1099adb4a106718a2935.jpg,clumber
1157,1ccdec00a47e2dd48976e2962f19c9a4.jpg,groenendael
9154,e5f1d18d03878ce30dc24eb945652698.jpg,pembroke
8238,ce1921bbb6d6cbe1ec4750a073bf956e.jpg,german_shepherd
9487,edc923ef3b9724d44481d959573b3afd.jpg,great_dane
3814,5e71ba03916e20fe5de552dece9a089b.jpg,chihuahua
5910,952ee6aa4050c9593c2bcb2baf54b266.jpg,african_hunting_dog
7251,b5b618aec816a9dd7d7b9588630fd4e3.jpg,tibetan_terrier
9309,e9aaa8964f450f990a7a3c4228bb844d.jpg,bluetick
4747,770de66127639f0a2c88a2f42631378e.jpg,border_collie
932,16d9e14772868ce890909983e53af8d7.jpg,bernese_mountain_dog
122,02eef0f899b81ddf27a42641bc8db9ee.jpg,entlebucher
2889,478c1ceb68afd4e6be917ea8367a71bd.jpg,ibizan_hound
7396,b925a34373763d846c1438768efec3b5.jpg,great_pyrenees
9745,f573d2958310513ce7113099598c7707.jpg,chihuahua
1822,2d0a562b51b634648b09778ae720a2d4.jpg,rottweiler
6486,a341328ad1bca600b3a8a0bb0cdde1bc.jpg,weimaraner
7677,c04178bd174b64611ad72477b8126921.jpg,blenheim_spaniel
2911,4821d50c407971e6dde7a49574a844b6.jpg,bull_mastiff
8704,dab2023fc149d0c42f905ffaa78b2fa6.jpg,african_hunting_dog
9932,f99cdde623294ec669ff9f2a31e17830.jpg,appenzeller
6642,a6d7c6cc8162c58d6f75d6f46cd6e0d4.jpg,american_staffordshire_terrier
9722,f4aa5ed5ebff85d0f8b4d1ed111831df.jpg,english_springer
816,1416892831c073f6d3879d8cdf5386dd.jpg,dandie_dinmont
4570,7253af79b249400ca425291d9ee8ab8d.jpg,black-and-tan_coonhound
4777,77d33d7560ca0fdfef1a342bd70ac80c.jpg,newfoundland
3124,4d55df003701ba79f6a485bdee850f3a.jpg,great_pyrenees
1247,1edad3ece8f4f47a493d88c24dd7d8c9.jpg,siberian_husky
8083,c9fcc35552d72c6141aaf637a3fe394a.jpg,schipperke
4607,7336e0a8e59daf3f48c5759a321c8b40.jpg,bloodhound
2822,456c99786d8c96a075518d8ecb8aa809.jpg,golden_retriever
6044,98a58bbf292fb12b78698e7458e6b570.jpg,pembroke
2183,36b5e85c07a980914b311163b9f87404.jpg,appenzeller
976,1804c9f9d48a34ab283e3a39006936f2.jpg,pomeranian
371,08ea34bfdc88f5b1e0eef0b76d832c8e.jpg,cairn
6435,a239c6a040d2d7ceb27e45ed664ba41c.jpg,schipperke
218,04fab70baaf7cd53f8bf78225dbf5409.jpg,walker_hound
2693,426cfc5c7beecf1711bdca2a4331d153.jpg,tibetan_terrier
1697,2a26dd719f6ab87fc13eb834d9a9f8e6.jpg,toy_terrier
1710,2a662b7013211c9f6b9a0dcf618c812e.jpg,black-and-tan_coonhound
10049,fbf3162c4df3f1a527cb0b26ef062704.jpg,australian_terrier
1928,2f854899d933d9cbb9d262fff843dd8a.jpg,irish_setter
5032,7f5723c0d512b52da81943350b107d87.jpg,bernese_mountain_dog
8900,df2b16112524fe0c873530ac2357368c.jpg,maltese_dog
6237,9d59793a5c249214baf030d2f6cf107b.jpg,chesapeake_bay_retriever
2244,3807ccdfc499c584fdddb3ddef65f8af.jpg,wire-haired_fox_terrier
4957,7cbde2616a11273a406b99a55d18745e.jpg,black-and-tan_coonhound
5281,8516b9f462f35ffa2d1d7f8abe860630.jpg,afghan_hound
9531,eeeb378e507ec043c3a35ddeb05c8536.jpg,lakeland_terrier
8918,dfc97c3d7a59ad4d89e791e6ab14c49f.jpg,boxer
2555,3f99c5eac70d57d0231f5165621f2046.jpg,schipperke
3680,5bc7c08812c69fe00c069baea21d926f.jpg,schipperke
7410,b97b359479d37c9e95a6071d9e5ac59d.jpg,blenheim_spaniel
9053,e37cf6ff2d694f48defa422d6a6a7ef8.jpg,whippet
938,16f37498dbfe77fae6d442465e7356eb.jpg,english_foxhound
830,1465759436b4acd2748dd50108b90ca9.jpg,lhasa
8731,db0110977a7e472f26d3559c363cb91f.jpg,english_springer
7767,c25b1b2e1919a58239ac16ee53bdd44f.jpg,tibetan_terrier
3546,582f0cf3443ce340ac67c39bde5a0e02.jpg,boxer
5038,7f63e3a6abc3ec3e0fd937ee99897f19.jpg,rhodesian_ridgeback
6467,a2d1737311988806e991f908de9fb088.jpg,afghan_hound
1063,1a62a5420f6cb1e0cae9a8aa7a505d43.jpg,irish_wolfhound
3801,5e138789715a8ed28c7cc93c0df6f7a0.jpg,saluki
3466,565a2c3d7cb1a69c98630a7a09c529d4.jpg,irish_water_spaniel
6657,a73d4f5c3ae0eb8dc94321d0d342609c.jpg,sussex_spaniel
1348,212f7cfa5a153997c4a1ee64dcfbf76f.jpg,labrador_retriever
6862,ac54633fb411ba5f4a403cb2cef10e9b.jpg,scottish_deerhound
5379,87c3089fb8c7c00ae4ce78b939530f84.jpg,great_pyrenees
4842,799017168bea86fbb6a83c5d97cc0b8c.jpg,borzoi
4831,79390b828803e5f2589c35e1003f28b9.jpg,silky_terrier
9057,e39c995703aaed29660f904fa5bce520.jpg,american_staffordshire_terrier
3692,5c13dbaacc10a48ef2bb9e4443a061e2.jpg,curly-coated_retriever
4248,69d9fb236d6c980ce97cab91f70961a7.jpg,irish_water_spaniel
4631,73c968083038eee6c108a172a3fb015a.jpg,saluki
6485,a33c68a84afbc249ab37d98425693d0b.jpg,italian_greyhound
7856,c46e2bc23aa32ce2fed1fe08beba88c6.jpg,entlebucher
7759,c23585d9731052eb35ccf6308aba585b.jpg,collie
7143,b33ebbb55eb1b3ff1587deb055529e00.jpg,scottish_deerhound
3965,62625be96962131cea22c09624d4bb87.jpg,malinois
2226,37bb10379fafdff135f71ac489434f2c.jpg,clumber
2083,33f05bab649dca0c65d9d7abca8656bb.jpg,vizsla
7388,b8f1b0d8fdb130de46b61a34ef0278bd.jpg,afghan_hound
9672,f37bcde663c39b566fb9ce69c074a7e8.jpg,vizsla
7293,b6bc2e417e8a8144c5de1822b5fef901.jpg,irish_wolfhound
5421,88c2229b86b2fecb775bd4a6b2c863d4.jpg,doberman
5676,8f0ccd6491456a35075e0e35af6fdd56.jpg,bernese_mountain_dog
8468,d48a8aa150e8ec0f97868af26bcc0a93.jpg,scottish_deerhound
7552,bd64158308bbc5e2584e89f6e2ea2ff4.jpg,keeshond
632,0f7db98cbd6f6537c0ac3dfad349b182.jpg,chihuahua
7645,bf6cf509b2ee89fcc7f1b627ee1ed7e7.jpg,chihuahua
6443,a26037c6c5c90dbc2cf50d641e366e19.jpg,old_english_sheepdog
9289,e93aa36e6a6951470a703ffb9020e9c4.jpg,shetland_sheepdog
7358,b85ebe9e29c2ae04e09ca480722e778c.jpg,tibetan_mastiff
2966,49316a21549beb0106c4ca7165d5f390.jpg,gordon_setter
368,08e4013c0ddc710c57d1d188bf7c0cfe.jpg,blenheim_spaniel
2171,364e1ca0381f4ef1a78a0bc0d0e80bf9.jpg,border_terrier
8431,d3ca4542578659abdb8a112baac00e99.jpg,komondor
8877,de9543af5bb528ea9ef93832856b6d4f.jpg,mexican_hairless
827,14597c96d5c222eebd742f4207296314.jpg,siberian_husky
7120,b2b05fba50969ecd8ae5a8351dc273b6.jpg,english_foxhound
2365,3af26e391f207a075751b2465ef2f09c.jpg,soft-coated_wheaten_terrier
6973,aee6daee7cf47f6daa6ee98c4ceb15a0.jpg,great_dane
3512,5783b64ce4c041c603e436f27e9c7e4c.jpg,bull_mastiff
977,18178aae17060733ebce2cff03413a8c.jpg,samoyed
3520,57b423fb3fbdf8d7aae4dfe8b4c8daf7.jpg,rhodesian_ridgeback
6157,9b2472991fe3434d0b36f83e8cf5a03b.jpg,chihuahua
4966,7d0ed77e36fd9b1b4c84f5b07b5290d8.jpg,whippet
8190,ccd5d80be42329634437ae59df20bb02.jpg,vizsla
3789,5de4391e5cdee98403e677607fd9f6b3.jpg,greater_swiss_mountain_dog
8364,d1f38890c027d2cb93d2207446e83b10.jpg,weimaraner
7832,c3bf9ce1db1a3fc772bdff96055032e4.jpg,miniature_pinscher
1307,205d07a4d180e8fad81b27f02436571c.jpg,french_bulldog
904,16265434d841173019be215bea5d8097.jpg,saint_bernard
584,0e6f7b1083d38cfef96ccdf3171608d3.jpg,doberman
2257,385b3e25cd3148633576070e2c10969f.jpg,weimaraner
5618,8dc980c9f136b41bf36d0490cdad2ce8.jpg,maltese_dog
3242,506a99e47ac5d4bab7b2ab958dbf3146.jpg,beagle
1759,2baab41b17d71613c7103a0089195918.jpg,tibetan_mastiff
1330,20ca77608e80e914e6eb60d5e08caf6d.jpg,dhole
4724,767bfb070895c3d4f8a98d02c385ea79.jpg,border_terrier
3630,5a25f43e06fbe8a29d47efaf697eaf95.jpg,standard_schnauzer
6192,9c03345af7afb548c2d3fa17116eb825.jpg,pembroke
7507,bc3f7ee629b6ecbc058f6e24b823ba28.jpg,miniature_poodle
1986,30ff784cea2bfc2a6df330f58e781b98.jpg,boston_bull
5758,917c71c8931c03751320006ba9deeada.jpg,border_terrier
2452,3d1efcdf1eaacd8419f95c92f6ad746f.jpg,kuvasz
6882,acd70a662678da5020f8053ba2557c96.jpg,west_highland_white_terrier
6794,aa94045f0221be29ee6508361b4913fc.jpg,airedale
4755,7749d60e894cbd4d018c4ffd960d4e4e.jpg,briard
6714,a889842a9cdd447f2fbbf91e8856106d.jpg,dhole
9765,f5cef8edf2725dc143ead4774ddff74f.jpg,irish_setter
9395,ebb8c99c50ca5b48e010f0bda9a62c85.jpg,great_pyrenees
314,079f6255a19fdbaa75fb2a902bca894c.jpg,clumber
8640,d8e9eadd8cdaa3a14df6c8351a09eb00.jpg,vizsla
2443,3cdc43ae16583ef5f41bf74cef666cd6.jpg,lhasa
1139,1c5575083fe9e346d66eac01d2cc5480.jpg,border_terrier
6263,9e33dfdea9e96ca060f24c6c5cdd3e37.jpg,kelpie
7812,c35ca6430da03f82df091ced49f0b07e.jpg,australian_terrier
2020,32249ae4f7590aede350e2b08b322ac4.jpg,affenpinscher
8137,cb862ba8dcd6fc9ab542e3cdb10992ee.jpg,miniature_schnauzer
61,0177a92a906192bfde8adbb8a237e524.jpg,greater_swiss_mountain_dog
6948,ae4c32628d35d498c9fadc9b56137d52.jpg,standard_poodle
8642,d8f48a0fd6c36ac06eb1fe4f1b8d5a83.jpg,cocker_spaniel
7080,b1d2238899cfa91f4da91994b304e090.jpg,brittany_spaniel
4932,7bdcea2bf9276fce7f148f00e87edf42.jpg,bloodhound
1463,245c53103d734d7e49df7a107c97ef54.jpg,rottweiler
6341,9fcfe0a2711b77135d622190be6e8773.jpg,tibetan_terrier
4809,78ab8dc71eb167564ee22c326f92831a.jpg,german_short-haired_pointer
1417,23259c54997519723801e82e86dcc804.jpg,toy_poodle
1349,212fac12fe3bfc0820cd6d05339765ab.jpg,toy_terrier
1794,2c752e987acb54f4d5e553d493ca9470.jpg,japanese_spaniel
7280,b6587ec99aba10ea24f850dfbf2f1654.jpg,borzoi
1972,30b62336313d7ba5eee9a0a00f25d976.jpg,weimaraner
2135,352893b9735e64f4b0c4faec49f88b0c.jpg,dingo
2876,470c7f1c9620313464b3643fac529e86.jpg,schipperke
9935,f9a2d5a36d32c2c1285cf46fe05972cb.jpg,cocker_spaniel
7871,c4ceeed5a3de99701f516c39181ce974.jpg,saint_bernard
9366,eae07088a41c3d064b7d099b2fe63f11.jpg,german_shepherd
1384,21fc1c46c82db3978ea66cf310e3ab95.jpg,italian_greyhound
1718,2aa7127b78792735a59e43b03c517677.jpg,saluki
1285,20030cc0f391fcf7f7141da5136f12c2.jpg,pekinese
992,1866bec18870abddd279fa4b1f0e126b.jpg,keeshond
9241,e81e8496a9826236ee5dfb24960aec6d.jpg,basenji
5345,86870cfcbbd37fdc446f2371ba087e3b.jpg,shih-tzu
3288,51c09b0295e0137021db430c38308e8b.jpg,kelpie
5656,8e7e04072f8a9398f668e0a4e16b0734.jpg,old_english_sheepdog
3506,57613fae3f9485c50a2331b4db6582cc.jpg,boxer
2326,39eb055caee27cc3110ad26459fb64f9.jpg,boxer
5009,7e98023325645a4e05d6001527635ca7.jpg,italian_greyhound
2926,485a7d876ca6fa29de6f32e7773d1148.jpg,lhasa
5225,83c2d7419b0429b9fe953bc1b6cddbec.jpg,scottish_deerhound
9634,f27909f3037a7b5443193d7101277fb6.jpg,irish_wolfhound
7069,b16549549ac51020efa4ab86923c37b3.jpg,norwich_terrier
6029,983ea5e5fda9b67b419bd10ab8828835.jpg,brabancon_griffon
8759,db7d4420a51a8928e82bcb1d9a6c4167.jpg,dandie_dinmont
4629,73c1e0720accf32b84fe8d1af6aa450c.jpg,rhodesian_ridgeback
402,099db37801090ed56bbc95c13d3799b9.jpg,toy_poodle
7865,c4a70cc9be80f67614e4cb0a756f28a5.jpg,clumber
9767,f5d4b4e4770d3922b6b26dc46bdc57af.jpg,chow
5195,833adc79c13a4c2d232c3395ce946ba9.jpg,kerry_blue_terrier
3488,56d8d2bdfa1fb0332a97afe002cca2c3.jpg,labrador_retriever
4307,6b5f2be519c56191ac128d2bbf201ed9.jpg,irish_water_spaniel
6036,987370a40fea9e37765009a6592823be.jpg,brittany_spaniel
6849,abf00a2af02c171d55821ddbec2bd36a.jpg,basenji
5014,7eb8e0dc4979191dfde33914510b089e.jpg,dandie_dinmont
3969,62996847d0675dced50ffb5fbe0e86d8.jpg,pekinese
6767,a9e1530fa58de136e797b36bc16514b4.jpg,papillon
9265,e8a321d602628f7efd19a567974d8771.jpg,american_staffordshire_terrier
8840,dd8e6927bc7beb0b332ecd443c4f9a42.jpg,ibizan_hound
1176,1d58cdc6a713925388daf1757fbca83e.jpg,mexican_hairless
425,0a4116a80e753f7b0adf4149f551a3a7.jpg,kelpie
9054,e381b4aaa19c31ef6765ab0d0af205c9.jpg,tibetan_terrier
2929,4868e6dd023cf0d31412362db3b84de8.jpg,yorkshire_terrier
2982,49b3f86003cd0a64d219862067cac95d.jpg,beagle
5794,92668066dcba05ab51143ba413aaaef7.jpg,lakeland_terrier
2776,4458a2efa05beea5e022888bebac6e95.jpg,sealyham_terrier
9506,ee3ffc332086a4e74209a97b7b1330da.jpg,otterhound
131,031d3353588a81b42bcae74ff19571b0.jpg,cardigan
5955,965f39ec77e59f042714aed7ea826bb9.jpg,kuvasz
5447,8977f6e2feaf60efc628ff91440ff64e.jpg,norwegian_elkhound
1441,23fd69aeafc33f66ff8ecb536096881c.jpg,giant_schnauzer
9713,f46f1e81fe9224c6ee6206ff24aa6b31.jpg,otterhound
7898,c5928c863685a331b3fc2c16193a72ae.jpg,standard_poodle
1408,22cbd4b42526ca9d884b3ab4011db65a.jpg,labrador_retriever
3283,5181d9db75e016df5fb04ccba88417d4.jpg,doberman
9819,f71e0bbcb7b9d348986393612e1b6800.jpg,shih-tzu
4223,69300253d18c98e9a1913e0ad978b885.jpg,walker_hound
4640,73ec0cb4913739425e88255f57e49589.jpg,scottish_deerhound
7657,bfd383676d64ac4b280719a0ef6e48b4.jpg,sealyham_terrier
6760,a9a4ef737174d6169ea7be588f6c71be.jpg,german_shepherd
3835,5f11c3406c4778ed1f2284c6817fe9aa.jpg,wire-haired_fox_terrier
7147,b36026757545d392c8becd69b87bd908.jpg,dhole
5925,95b04ef45b853922685ba6d257fc2f0c.jpg,japanese_spaniel
3567,58bc6a921d165bbf910e815924652daf.jpg,collie
513,0c64a816fcd8aa13dbd4e874307bad51.jpg,old_english_sheepdog
3240,505420c321e1e6c77bcaa3e3bb7ad7b7.jpg,great_pyrenees
5791,925b2891c064453b9b2b94cd4e0d6307.jpg,shih-tzu
10203,ff91c3c095a50d3d7f1ab52b60e93638.jpg,affenpinscher
1974,30c2c1c75e271b8baae54908bfd8e98a.jpg,boston_bull
1280,1fcf6fabe24334c14041f51b7ed02f3a.jpg,scotch_terrier
8226,cdb97461991bf6d92b771a0c83076b69.jpg,scottish_deerhound
4874,7a3570346994f3c37c45f0acae101551.jpg,scotch_terrier
2186,36c1add2344fd41b7a73e06b61727a64.jpg,otterhound
9549,ef71aaad573e1e289ec9ce92d844f96a.jpg,french_bulldog
9261,e8919d9aad4b786433cde19e387df19e.jpg,miniature_pinscher
1580,272cfd49116ccb386971218dca0f62ae.jpg,clumber
6537,a4a278e6cbadb8c0b65d808d0ba0e3cf.jpg,gordon_setter
9743,f56a10d2912140974338c6330e97e466.jpg,irish_setter
8168,cc3ad59842c48f70b1ca9b323e5f09d2.jpg,labrador_retriever
7288,b69c61b430c0eb2c2044992afce42556.jpg,english_foxhound
2991,49f0ef56406121db3ec89e2efa83aa03.jpg,german_shepherd
474,0b57520c27ed32bc21e35c38cb5dd268.jpg,italian_greyhound
5926,95ba2022991e02fe0cfea89fe8ae6f5f.jpg,english_springer
6693,a7f9839ac0a874686eb418d317eae284.jpg,bedlington_terrier
1640,289c74acec698535a1ba05330797289f.jpg,lakeland_terrier
1552,266115adee245e31c3b8ee4860db376f.jpg,shih-tzu
2172,365020fbc3a02a725b3a682ef6899673.jpg,great_dane
9117,e5271262c8e4fd79dff994f9ed711dfc.jpg,german_short-haired_pointer
4911,7b3d44303cb84675e31c9ec71f9539ed.jpg,sussex_spaniel
8937,e06564ae7d0a60d41052c61076014a95.jpg,kuvasz
2511,3e9a38dab63eabcfa67fc6677d3f6e9a.jpg,kuvasz
7037,b076ead1c800594f7aad2ff784bc3427.jpg,boston_bull
887,159d07f089673cd225f3a47d08ee772f.jpg,shih-tzu
6713,a8859e94273a3a1d558d13d2b5d04c47.jpg,labrador_retriever
4162,6785df5604e68d73147da5601c08dc3c.jpg,bluetick
5974,96d6f4caa2b832efb51870c55c534275.jpg,labrador_retriever
1481,24bad9c547fc56016625af535b1070c1.jpg,borzoi
118,02d54f0dfb40038765e838459ae8c956.jpg,bernese_mountain_dog
6908,ad60a6fe919d2b63b96cddcf0b1641b2.jpg,chihuahua
3667,5b8e895372f651fff6c9796178252490.jpg,labrador_retriever
2986,49cdf9df49fbf1068c791dcecbb2031f.jpg,airedale
3782,5dc9c12f0878656c49d97c6bb9dd3aa0.jpg,groenendael
9302,e993788050a70ef538c396f582c3a04c.jpg,bouvier_des_flandres
5017,7ecd9ea72881883e8a0c708425cb9b2b.jpg,scottish_deerhound
6292,9ebb8fa8327664b97a42a36e153a79d9.jpg,shih-tzu
8443,d424c291a9c749ad09769d4f721bb54b.jpg,standard_poodle
2203,3754788b83c7dcf9c0a6d5a7f2905a0a.jpg,standard_schnauzer
8567,d7113712b0ecaf9ba397d7bb06624397.jpg,dhole
5036,7f5f6d0df6e42003bc34b803a2eaa860.jpg,eskimo_dog
8414,d34ca643d6c19c9943b40af456e62cd3.jpg,scottish_deerhound
5647,8e4d2ac20aa4433988f8a0037fae8c31.jpg,italian_greyhound
10056,fc11bd87c4d826650463f0ee79b8b4eb.jpg,otterhound
10220,ffe5f6d8e2bff356e9482a80a6e29aac.jpg,miniature_pinscher
8430,d3c6e03d7b80ee6c253b1f3b0ac7c74c.jpg,siberian_husky
418,0a135c5ee55edf4bd9631d4e15264788.jpg,komondor
10059,fc2c6cb0b33fec818063b2840217c546.jpg,labrador_retriever
5288,85454a97c4e34a1249e0b8830a29c73d.jpg,gordon_setter
6201,9c673a702cd1ea728c1d693b2f684df3.jpg,brabancon_griffon
3516,57942abef42726bb588e90abb5a6c6df.jpg,weimaraner
9843,f7a44b90a798d72d636b7f1003c8c3e4.jpg,eskimo_dog
8799,dcb46e9b28b12225c4897b86bea16dbe.jpg,chihuahua
3334,52d3d97a39a2d38256d4677e6ea38845.jpg,samoyed
3538,58138a5b78f543290c0c5c59073b8aed.jpg,kerry_blue_terrier
9821,f7266a5b52cf22b11274b5fe66a52979.jpg,brittany_spaniel
793,139fc3326016bf24cc06ad898c42742e.jpg,english_foxhound
3198,4f031cd233512f9c4c3bbfe354510eac.jpg,basset
1692,2a058ce4bb6189960e142d2ee9115ca8.jpg,afghan_hound
5940,9606853b9f54adf4537c061d7c9023ad.jpg,miniature_poodle
9865,f817cad476ff2a52fbe5b56a422dd577.jpg,malinois
2392,3b8e713bd77cac3c4c0bfa228d784266.jpg,kelpie
565,0ddf7ab49836b36081621a655f3a5c21.jpg,welsh_springer_spaniel
2673,42113dea257f4ac3dcd6ac4337329501.jpg,cairn
8929,e00443152fb5951922730b21ba08f8f5.jpg,old_english_sheepdog
6950,ae588184cfac8fb06f9ba96b44b63e4d.jpg,boston_bull
1077,1ac99811729824259ded81d3bbed7762.jpg,samoyed
7238,b556b3f4cfbf4775dc52b0a62aa21e3d.jpg,dandie_dinmont
10177,fef4a58219c8971820a85868a7b073f5.jpg,tibetan_terrier
4075,6573f4cbce4151ff07c30dc7efbf071a.jpg,pomeranian
3645,5a9377a43cbe86ef888b59458dacf909.jpg,american_staffordshire_terrier
7153,b37bd77fd4cf8db40bfe52340ffbe969.jpg,bernese_mountain_dog
7697,c0abba0e417be48e778809d94dad57a7.jpg,kelpie
1339,20fb8ff7f74f4d94a4bc81b70de1daae.jpg,appenzeller
83,01f8540fb1084107a6eb3e528f82c1aa.jpg,welsh_springer_spaniel
5151,8233f609f7a39f0f834894e761d73aa0.jpg,boston_bull
5990,97130695095c34cf19887e986923979a.jpg,cardigan
5638,8e28f759e7eb06080d1ae4cd12cdf31c.jpg,dandie_dinmont
10105,fd082fe869dc90cf5fc21bfacc270265.jpg,black-and-tan_coonhound
931,16d2d5edf52892450e38aa4f766c2eea.jpg,toy_poodle
2857,466d16819add5c3d7258842e71c97537.jpg,german_shepherd
1813,2cd30e4c6aefb60281db1caec0d5040f.jpg,bedlington_terrier
1128,1c0f3ab121461b604ec2bbdf648c2bb6.jpg,australian_terrier
7139,b3211bbd40fb727bdb50fdad2b6c2638.jpg,groenendael
4562,721ff0c17974f06ea7cd909bda811a12.jpg,dhole
430,0a5f744c5077ad8f8d580081ba599ff5.jpg,redbone
6761,a9afa61628fa4a149e8254778a682efe.jpg,french_bulldog
7334,b7bcf988b4dff199ec966696225a3aa0.jpg,scottish_deerhound
5701,8fbd1187590a9b65878e467e96705637.jpg,beagle
1047,1a02f01110c17bfde79e92cd0a7b4e64.jpg,entlebucher
730,12078d0ea135483e4bc48e2f13678588.jpg,clumber
6241,9dc1b89d30ce214f27c8a3327c2f4484.jpg,cardigan
3416,54fc3e6172a6202d1c66ccc9ac3d4aff.jpg,affenpinscher
4215,690d450078896cc7c1e358fa136b4ff9.jpg,afghan_hound
4634,73cb81b201c9ea7bb90ba3da50ddd960.jpg,saluki
1591,276b9b3db7dd30593834c7927d551733.jpg,basenji
9182,e68b9b319d716e7c3d927a823c99f6db.jpg,beagle
642,0fb1454104deee316f52244bb2037b37.jpg,bull_mastiff
8113,cad5ac8153a50161c292a7ea2328bf96.jpg,flat-coated_retriever
8735,db1ef03ff78b53a0aff5d2642bdbc885.jpg,ibizan_hound
5779,91e21edb68e80e0cee4bf8c11f0026db.jpg,kerry_blue_terrier
3718,5c9f44926bd503111e97b4e3ee5cc0cc.jpg,shih-tzu
7359,b863750398c8fcf41aba873f884e5a7e.jpg,staffordshire_bullterrier
9168,e640b0064c429c2cbad0788219b57303.jpg,scotch_terrier
679,1095f3f511b5d85db6e614fc6cf58250.jpg,pug
4089,65cf08a7274c6134296140e09ea261c5.jpg,standard_poodle
6618,a669f4da695562c34d6498cf1bc92066.jpg,kerry_blue_terrier
2887,4786ca40de4d33cfebda53968ca10ed4.jpg,kuvasz
5991,9714847d51d4a74b57857be28f13dd24.jpg,border_collie
8598,d7c8a92ed39f40c397ec8fa7ddb3fbe3.jpg,groenendael
469,0b345d4f2434903c374ad8b8513a289b.jpg,malamute
7703,c0d13d17657300bfe361ad0f8511fe38.jpg,miniature_schnauzer
5390,8810923d4134c41b7ca0e8543c31ffeb.jpg,italian_greyhound
7087,b1eb6462f0c3801b72d5b0246e9b748e.jpg,papillon
5091,80d9ee29c45074ccfc1b2a91a03f759d.jpg,miniature_schnauzer
1196,1dc08faffb5d49f608ebffe5f293e67b.jpg,bloodhound
1078,1ad1668986f5e9413d37f4481d5cecc7.jpg,samoyed
4860,79e176c35318c7cdb2db59366726de77.jpg,west_highland_white_terrier
10072,fc64ecf1ef29b56646e2480196877f7b.jpg,keeshond
5840,937e122b29817a9aad7786d14b713cf3.jpg,cardigan
7257,b5cb07aa4fca883205dd6d9b05d0689c.jpg,american_staffordshire_terrier
4794,78466d3bba64e5554ac942cda301e078.jpg,saluki
4100,6608429a87b9395181c7f500f2ead9ee.jpg,shetland_sheepdog
8723,dae1b84026d288c5299d28297814045f.jpg,standard_poodle
8221,cd9045d7c082dc4427bfd026d03c0e69.jpg,boston_bull
985,183cf5cc037ccb5079634b7bfaae0a24.jpg,dhole
1004,18b79147982f9a14c768a256d3696a16.jpg,old_english_sheepdog
9787,f6505af99611986f0141aa986e71e766.jpg,cocker_spaniel
